time,I1P.conc,PP1Sp.n,PP1_active.N,S.N,S1.N,Sp.N,ca.conc
224.0,0.00279998343139,6.19792221735e-06,3.6857371191e-06,0.0158069920702,0.0368409610276,19.9151287764,0.0001
225.0,0.00279998809746,1.11608382475e-05,3.95996902512e-07,0.0159245056031,0.0366818710785,19.9150707954,0.0001
226.0,0.00279997985776,1.2170556416e-05,-2.44662015375e-07,0.0160425981469,0.0365234822734,19.915009092,0.0001
227.0,0.00279997978549,7.77380960716e-06,2.7102242405e-06,0.0161611099391,0.0363657915881,19.9149497464,0.0001
228.0,0.00279997729308,9.37672747684e-06,1.66871094755e-06,0.016279948328,0.0362087960119,19.9148840236,0.0001
229.0,0.00279998825014,1.21929613099e-05,-1.89836491379e-07,0.0163990931714,0.036052492553,19.9148175527,0.0001
230.0,0.00279997911955,1.01939253291e-05,1.1709951267e-06,0.0165185331323,0.0358968782205,19.9147567123,0.0001
231.0,0.00279998025051,1.16009412886e-05,2.57403570983e-07,0.0166383936258,0.0357419500413,19.9146890786,0.0001
232.0,0.00279997863128,7.25328159249e-06,3.18060984709e-06,0.0167586121856,0.0355877050636,19.9146263271,0.0001
233.0,0.00279998240975,5.59436584768e-06,4.30775496834e-06,0.0168790730268,0.0354341403252,19.9145624553,0.0001
234.0,0.00279998357663,1.0209327184e-05,1.25418798841e-06,0.0169997546686,0.0352812528939,19.9144946159,0.0001
235.0,0.00279998403895,1.25848451837e-05,-3.05508557174e-07,0.0171209286528,0.035129039855,19.9144237971,0.0001
236.0,0.00279998150009,7.6439667105e-06,3.00983444527e-06,0.0172424240472,0.0349774982988,19.914360139,0.0001
237.0,0.00279998098783,9.43578439418e-06,1.84281519572e-06,0.0173641588044,0.034826625319,19.9142913777,0.0001
238.0,0.00279998527011,8.12205839923e-06,2.74035545281e-06,0.0174865239241,0.0346764180491,19.9142165328,0.0001
239.0,0.00279998059909,6.22950649877e-06,4.02800343091e-06,0.0176091386462,0.0345268736146,19.9141440697,0.0001
240.0,0.00279998310878,6.6753138216e-06,3.75450590128e-06,0.0177320855657,0.0343779891648,19.9140691676,0.0001
241.0,0.00279998019588,5.27317384941e-06,4.7133426894e-06,0.0178551323823,0.0342297618358,19.9140016391,0.0001
242.0,0.00279996412551,2.41411689789e-07,8.1011931199e-06,0.017978747786,0.0340821887963,19.9139301978,0.0001
243.0,0.00279998670667,7.99030880721e-06,2.94634694619e-06,0.0181022659179,0.0339352672207,19.9138570148,0.0001
244.0,0.00279998964758,1.16496807057e-05,5.27373220728e-07,0.0182263833608,0.0337889943028,19.9137792658,0.0001
245.0,0.00279998613417,1.07714298597e-05,1.13777094101e-06,0.0183510786346,0.0336433672605,19.9136984995,0.0001
246.0,0.0027999591466,-1.09735886527e-05,1.56830741164e-05,0.0184762052513,0.0334983833064,19.9136358503,0.0001
247.0,0.00279998130919,8.67579955433e-06,2.58531864892e-06,0.0186009184071,0.0333540396358,19.9135510615,0.0001
248.0,0.00279998914267,1.15722092868e-05,6.72424157791e-07,0.0187263179242,0.0332103335151,19.913471972,0.0001
249.0,0.00279997453292,1.0748738122e-05,1.26054855798e-06,0.0188523693609,0.0330672621971,19.9133869161,0.0001
250.0,0.00279998300758,7.79703062436e-06,3.2416584114e-06,0.0189786497978,0.032924822954,19.9133064323,0.0001
251.0,0.00279998226629,8.91397473802e-06,2.51841456945e-06,0.019105102278,0.0327830130471,19.9132256257,0.0001
252.0,0.00279997365214,2.17408925037e-06,7.04160773245e-06,0.0192320814048,0.0326418297618,19.913146039,0.0001
253.0,0.00279998771244,1.03343006186e-05,1.61863264956e-06,0.0193592233687,0.0325012704052,19.9130558247,0.0001
254.0,0.00279998949373,1.25723313886e-05,1.4943425113e-07,0.0194869711286,0.0323613323015,19.9129633742,0.0001
255.0,0.00279998498619,1.16012379041e-05,8.25332652516e-07,0.0196149603153,0.0322220127647,19.9128762153,0.0001
256.0,0.00279998329822,7.88374549761e-06,3.32415245213e-06,0.019743194475,0.0320833091274,19.9127936387,0.0001
257.0,0.00280000291097,2.57870575097e-05,-8.59094112288e-06,0.0198713759505,0.031945218727,19.9126997486,0.0001
258.0,0.00279998894903,1.10956138114e-05,1.22960454097e-06,0.0200005884601,0.0318077389229,19.9126172641,0.0001
259.0,0.00279999177225,1.5603133828e-05,-1.75007559467e-06,0.0201299379693,0.0316708670869,19.91252039,0.0001
260.0,0.00279998011956,6.16474083285e-06,4.56762995421e-06,0.0202598817069,0.0315346006151,19.9124298541,0.0001
261.0,0.00279997808293,6.65247769719e-06,4.26628335699e-06,0.0203897432677,0.0313989368811,19.9123403448,0.0001
262.0,0.00279998048059,9.26063722204e-06,2.55300241446e-06,0.0205199899333,0.0312638733002,19.9122473146,0.0001
263.0,0.00279998132528,1.17158704674e-05,9.4005069634e-07,0.0206505752618,0.0311294072662,19.9121524061,0.0001
264.0,0.00279996675599,-5.21096539319e-06,1.22640831698e-05,0.020781827017,0.0309955362238,19.9120668338,0.0001
265.0,0.00279998608432,1.12426605608e-05,1.29447740104e-06,0.020912381579,0.0308622575692,19.9119762467,0.0001
266.0,0.00279997992922,5.38795497848e-06,5.2277640664e-06,0.0210442135682,0.0307295687794,19.9118790119,0.0001
267.0,0.00279998137713,1.17486501481e-05,1.01049018618e-06,0.0211760753336,0.0305974673133,19.9117777619,0.0001
268.0,0.00279999249844,1.66491172627e-05,-2.23605613377e-06,0.0213083916751,0.0304659506572,19.9116740088,0.0001
269.0,0.00279996480839,3.77270122597e-07,8.65013027437e-06,0.0214416164509,0.0303350162946,19.911574524,0.0001
270.0,0.00279998004269,1.23187954033e-05,7.08312800367e-07,0.0215743958002,0.0302046617036,19.9114686394,0.0001
271.0,0.00279999208158,1.07090605426e-05,1.7940119635e-06,0.0217076216564,0.0300748843966,19.9113728931,0.0001
272.0,0.00279998176034,1.20197661106e-05,9.48479919892e-07,0.0218412776173,0.0299456818689,19.911269938,0.0001
273.0,0.00279997917327,5.9264005374e-06,5.03418546764e-06,0.0219752625863,0.0298170516534,19.911173661,0.0001
274.0,0.00279998728459,9.53199940692e-06,2.64929114842e-06,0.0221094888902,0.0296889912749,19.9110696615,0.0001
275.0,0.00279999245474,1.80201570343e-05,-2.98461288449e-06,0.0222439852562,0.0295614982882,19.9109612499,0.0001
276.0,0.00279997396265,7.5488091087e-06,4.02618424175e-06,0.0223793226039,0.0294345702534,19.9108564151,0.0001
277.0,0.00279996755801,-4.26414915152e-06,1.19369166602e-05,0.0225148073124,0.0293082047469,19.9107580322,0.0001
278.0,0.00279996426446,-8.13316950302e-07,9.65496626463e-06,0.0226503639885,0.0291823993213,19.9106504165,0.0001
279.0,0.00279998677468,1.45576682423e-05,-5.79069730594e-07,0.0227860347672,0.0290571515792,19.9105365629,0.0001
280.0,0.00279999277203,1.66739374221e-05,-1.96812733019e-06,0.0229225949406,0.0289324591409,19.9104196644,0.0001
281.0,0.00279998140782,1.11777852265e-05,1.72290661431e-06,0.0230594287335,0.0288083196022,19.9103118919,0.0001
282.0,0.00279998617508,1.11509030611e-05,1.76123329027e-06,0.0231965328207,0.0286847305813,19.9101993964,0.0001
283.0,0.0027999788939,9.63068348248e-06,2.80416141129e-06,0.0233339961013,0.0285616897117,19.9100875168,0.0001
284.0,0.00279998074626,7.1177252518e-06,4.50883692747e-06,0.023472122917,0.0284391946404,19.9099662998,0.0001
285.0,0.00279997851079,1.08925981665e-05,2.01251572368e-06,0.0236101835107,0.028317243016,19.909849918,0.0001
286.0,0.00279998949369,1.39117472091e-05,1.65471258299e-08,0.0237486888739,0.0281958325077,19.9097309526,0.0001
287.0,0.0027999826107,7.33502110381e-06,4.43032509536e-06,0.0238876597885,0.0280749607828,19.909617246,0.0001
288.0,0.00279998532866,9.99865761108e-06,2.67561159558e-06,0.024026674834,0.0279546255053,19.9095017045,0.0001
289.0,0.00279998963067,1.65141354383e-05,-1.64369567353e-06,0.0241661320238,0.0278348243746,19.9093781953,0.0001
290.0,0.0027999662778,5.36254415829e-06,5.82564889943e-06,0.0243065125275,0.027715555113,19.9092552959,0.0001
291.0,0.00279998702913,1.25416246504e-05,1.04802378288e-06,0.0244459434569,0.0275968154065,19.9091504343,0.0001
292.0,0.00279999292037,1.55666884624e-05,-9.47157591852e-07,0.0245863183862,0.0274786029539,19.9090303756,0.0001
293.0,0.00279997865142,1.02173525165e-05,2.6518378523e-06,0.0247272969294,0.027360915511,19.908909724,0.0001
294.0,0.00279998455307,1.0593562922e-05,2.41974758342e-06,0.0248684465148,0.0272437508313,19.9087876749,0.0001
295.0,0.00279997287506,5.89192511346e-06,5.58607514743e-06,0.0250100988699,0.0271271066608,19.9086653083,0.0001
296.0,0.00279996806485,-8.21695838021e-07,1.00854614601e-05,0.0251521004025,0.0270109807543,19.908543714,0.0001
297.0,0.00279997876712,1.03714035622e-05,2.64182416617e-06,0.0252937393965,0.026895370871,19.9084231566,0.0001
298.0,0.00279998028348,1.03921370463e-05,2.65218739462e-06,0.025436342761,0.0267802747979,19.9082945294,0.0001
299.0,0.00279997884745,7.58691324909e-06,4.54386931912e-06,0.0255792382963,0.0266656903414,19.9081696714,0.0001
300.0,0.00279997397065,6.97273674333e-06,4.9828555299e-06,0.0257224928164,0.0265516152908,19.9080410384,0.0001
301.0,0.00280003003141,2.53041631435e-05,-7.22519381167e-06,0.0258646588159,0.0264380474361,19.9079338088,0.0001
302.0,0.00279998102867,8.60934516176e-06,3.9270930948e-06,0.0260087831468,0.0263249845601,19.9078114614,0.0001
303.0,0.00279998809827,1.24907732023e-05,1.36187104606e-06,0.0261529955852,0.0262124245544,19.9076754585,0.0001
304.0,0.00279998010382,9.04800336915e-06,3.68323238395e-06,0.026297658422,0.0261003652501,19.9075428321,0.0001
305.0,0.00279997938767,9.3580578238e-06,3.50622498363e-06,0.0264428202757,0.0259888045089,19.9074017143,0.0001
306.0,0.00279997521515,1.27420120328e-05,1.281774344e-06,0.0265880880596,0.025877740184,19.907263929,0.0001
307.0,0.00279998445695,1.20437987611e-05,1.75977055917e-06,0.0267337392646,0.0257671701438,19.9071286569,0.0001
308.0,0.00279997870282,8.62021696836e-06,4.06807266614e-06,0.0268797874426,0.0256570922537,19.9069937842,0.0001
309.0,0.00279997729205,9.87445668188e-06,3.25846077609e-06,0.0270256913482,0.0255475043779,19.9068668432,0.0001
310.0,0.00279997748103,1.29135324475e-05,1.25879296024e-06,0.0271725650403,0.025438404433,19.9067192994,0.0001
311.0,0.00279998877264,1.69755310847e-05,-1.42942412288e-06,0.0273195084802,0.0253297903372,19.9065784656,0.0001
312.0,0.00279998711083,1.01003199336e-05,3.17614137376e-06,0.0274668302331,0.0252216599915,19.9064474632,0.0001
313.0,0.00279998101643,1.30111485622e-05,1.26088156734e-06,0.0276142187038,0.0251140112868,19.9063124953,0.0001
314.0,0.00279998772926,1.39690231819e-05,6.41036173046e-07,0.0277620743937,0.025006842165,19.9061749497,0.0001
315.0,0.00279997991111,1.06611451024e-05,2.87198042299e-06,0.0279104482439,0.0249001505759,19.9060355554,0.0001
316.0,0.00279998270755,1.60605489844e-05,-6.97953493553e-07,0.02805915192,0.0247939344701,19.9058870686,0.0001
317.0,0.00279997377259,1.04424804935e-05,3.06276697668e-06,0.0282069122634,0.0246881917545,19.9057848877,0.0001
318.0,0.00279997913038,1.26363247092e-05,1.62219230032e-06,0.0283559807046,0.0245829203788,19.9056435915,0.0001
319.0,0.00279998628378,1.2448691433e-05,1.76562493297e-06,0.028505290489,0.0244781183624,19.9055063836,0.0001
320.0,0.00279998447605,1.44364551953e-05,4.65684310351e-07,0.028654850703,0.0243737836789,19.9053688241,0.0001
321.0,0.00279997679069,9.84582838222e-06,3.55303388835e-06,0.0288050656144,0.0242699143247,19.9052268251,0.0001
322.0,0.00279998150423,8.74020387632e-06,4.30846470614e-06,0.0289554935264,0.0241665083114,19.9050842435,0.0001
323.0,0.00279998430196,1.54434939793e-05,-1.3310870198e-07,0.0291063947327,0.0240635636511,19.9049293052,0.0001
324.0,0.00279998075862,1.15568989627e-05,2.48456714745e-06,0.0292579432656,0.0239610783831,19.904776057,0.0001
325.0,0.00279998352,1.49183832624e-05,2.67356287692e-07,0.0294094955947,0.0238590505204,19.904624817,0.0001
326.0,0.00279998797858,1.35345995712e-05,1.20949102302e-06,0.0295613374667,0.0237574780929,19.9044788997,0.0001
327.0,0.00279997029414,8.11221275776e-06,4.85505178553e-06,0.0297136665581,0.0236563591384,19.9043317905,0.0001
328.0,0.00279997448171,1.28892449426e-05,1.68966373073e-06,0.0298657952956,0.0235556917068,19.904189632,0.0001
329.0,0.00280000094838,1.34161914435e-05,1.35907303489e-06,0.0300185336895,0.0234554738488,19.904042328,0.0001
330.0,0.00279998033186,1.26698885155e-05,1.88310068836e-06,0.0301717736645,0.02335570364,19.9038900058,0.0001
331.0,0.00279998153552,1.22239732405e-05,2.19931544499e-06,0.0303253441237,0.0232563791702,19.9037370121,0.0001
332.0,0.00279998026157,1.63913112131e-05,-5.47473188323e-07,0.0304793240722,0.0231574985289,19.9035767666,0.0001
333.0,0.00279998450686,1.37717990331e-05,1.21443184985e-06,0.0306333702437,0.0230590598048,19.9034306114,0.0001
334.0,0.00279999136581,1.95056942957e-05,-2.58027099649e-06,0.0307881313795,0.0229610611085,19.9032645177,0.0001
335.0,0.00279998512599,1.26629924909e-05,2.00462187707e-06,0.0309432991119,0.022863500562,19.9031087604,0.0001
336.0,0.002799978251,1.05985957114e-05,3.4115780835e-06,0.0310989107955,0.0227663762778,19.9029447828,0.0001
337.0,0.00279996318795,2.69910834337e-06,8.70597276652e-06,0.0312549616304,0.0226696864007,19.9027841806,0.0001
338.0,0.0027999812177,1.13741918321e-05,2.93715606926e-06,0.0314104642954,0.0225734290313,19.9026311262,0.0001
339.0,0.00279998747268,1.4529399657e-05,8.5632400776e-07,0.0315667307308,0.0224776023308,19.9024707976,0.0001
340.0,0.00279999266389,1.92536949775e-05,-2.26666123554e-06,0.0317234043479,0.0223822044456,19.9023064003,0.0001
341.0,0.00279998077004,1.22574101977e-05,2.42303946741e-06,0.0318803407144,0.0222872335283,19.9021546126,0.0001
342.0,0.00279998326116,1.29065986502e-05,2.01101577963e-06,0.0320378799314,0.0221926877545,19.9019867921,0.0001
343.0,0.00279999134234,1.59526615508e-05,2.79322473089e-09,0.0321954311951,0.0220985653031,19.9018254227,0.0001
344.0,0.00279998167123,1.2114465173e-05,2.58783533699e-06,0.032353605865,0.0220048643571,19.9016620099,0.0001
345.0,0.00279998366309,1.04184452925e-05,3.74439023289e-06,0.0325121790643,0.021911583114,19.9014942896,0.0001
346.0,0.00279999073067,1.82776899572e-05,-1.47090464647e-06,0.032670817,0.0218187197762,19.9013246199,0.0001
347.0,0.002799979588,1.63493594911e-05,-1.49147587332e-07,0.0328303007969,0.021726272561,19.9011499506,0.0001
348.0,0.00279997822954,1.15752439931e-05,3.05275220686e-06,0.032990100366,0.0216342396915,19.9009788386,0.0001
349.0,0.00279998600114,1.38598626465e-05,1.55040282627e-06,0.0331501598989,0.0215426193895,19.9008030109,0.0001
350.0,0.00279998562431,1.4305677737e-05,1.27619210922e-06,0.0333102584345,0.0214514098744,19.9006372589,0.0001
351.0,0.00279997669603,1.21862073048e-05,2.72112043934e-06,0.0334709845395,0.0213606093812,19.9004650534,0.0001
352.0,0.00279998238309,1.20201799935e-05,2.85053396752e-06,0.0336318778173,0.0212702161638,19.9002955295,0.0001
353.0,0.00279998493569,1.62837216171e-05,3.48444064584e-08,0.0337931670641,0.0211802284723,19.9001194662,0.0001
354.0,0.00279997066043,2.2461827275e-06,9.43444941367e-06,0.0339551179787,0.0210906445723,19.8999522486,0.0001
355.0,0.00279998748315,1.26618488807e-05,2.49179808516e-06,0.0341164113584,0.0210014627016,19.8997877117,0.0001
356.0,0.00279999499843,1.88110556922e-05,-1.5858018487e-06,0.0342783529171,0.0209126811454,19.8996173051,0.0001
357.0,0.00279997950231,1.47577074794e-05,1.14903844641e-06,0.0344411913728,0.0208242982018,19.8994403365,0.0001
358.0,0.00279998203026,1.19319225586e-05,3.05248734982e-06,0.0346044085443,0.0207363121806,19.8992610609,0.0001
359.0,0.00279997634106,1.50336355757e-05,1.01703143367e-06,0.0347678723454,0.0206487213705,19.8990784602,0.0001
360.0,0.00279998668158,1.38105529473e-05,1.85008837814e-06,0.0349317906538,0.0205615240905,19.8988965504,0.0001
361.0,0.0027999816477,1.69847623976e-05,-2.31610992725e-07,0.0350963292629,0.0204747186749,19.8987029786,0.0001
362.0,0.00279998525497,1.48793234699e-05,1.18918936035e-06,0.0352606055794,0.0203883034201,19.8985317956,0.0001
363.0,0.00279997413086,8.53548469012e-06,5.44865705284e-06,0.0354253397826,0.0203022766337,19.8983602225,0.0001
364.0,0.0027999842138,1.71399969803e-05,-2.67061667454e-07,0.0355902113372,0.0202166366477,19.8981782971,0.0001
365.0,0.00279997714218,1.54313503843e-05,9.00026485962e-07,0.0357557156938,0.0201313818295,19.8979981968,0.0001
366.0,0.00279998369001,1.15411354283e-05,3.51412895046e-06,0.0359218215258,0.0200465105372,19.8978125793,0.0001
367.0,0.00280000049277,1.15228005233e-05,3.55169791605e-06,0.0360875905843,0.0199620211111,19.8976420524,0.0001
368.0,0.00279997485086,1.12439260613e-05,3.76342150777e-06,0.0362541407973,0.019877911892,19.8974572092,0.0001
369.0,0.00279998731054,1.3161945116e-05,2.50207324712e-06,0.0364209748578,0.0197941812869,19.8972716922,0.0001
370.0,0.00279998159218,1.52489744796e-05,1.14027245796e-06,0.0365881369169,0.0197108276638,19.8970856892,0.0001
371.0,0.00279998760385,1.64779293511e-05,3.4481634105e-07,0.0367554872221,0.019627849404,19.8969045972,0.0001
372.0,0.00279998485556,1.52594993101e-05,1.17563658558e-06,0.0369232898765,0.0195452449039,19.8967217423,0.0001
373.0,0.00279998859916,1.69986569384e-05,3.90985798349e-08,0.037091463586,0.019463012561,19.8965342609,0.0001
374.0,0.00279998174525,1.41841912284e-05,1.94672774589e-06,0.0372603582643,0.0193811507991,19.8963402181,0.0001
375.0,0.00279998143229,1.78464514623e-05,-4.70259856516e-07,0.0374288350079,0.0192996580099,19.8961608702,0.0001
376.0,0.00279999294962,2.20747070043e-05,-3.2681218695e-06,0.0375979648429,0.0192185326143,19.8959708473,0.0001
377.0,0.00279998427331,1.41187538772e-05,2.05789295031e-06,0.0377676336454,0.0191377730446,19.8957866637,0.0001
378.0,0.00279998359988,1.33408910451e-05,2.60156705909e-06,0.0379375690344,0.0190573777375,19.8955968254,0.0001
379.0,0.00279996563398,8.83006662947e-06,5.64227706847e-06,0.0381079285184,0.0189773451286,19.8954074363,0.0001
380.0,0.00279998116828,1.29785230794e-05,2.89122127282e-06,0.0382784947009,0.0188976736835,19.895213078,0.0001
381.0,0.00279998855608,1.67510318383e-05,3.99631244682e-07,0.0384494166848,0.0188183618547,19.8950185064,0.0001
382.0,0.00279998112262,1.26615121773e-05,3.1531276543e-06,0.0386209366735,0.0187394081014,19.8948240435,0.0001
383.0,0.00279997821819,1.24673504992e-05,3.31122027089e-06,0.0387926707713,0.018660810896,19.89462884,0.0001
384.0,0.00279998610833,1.79214945149e-05,-3.02679102893e-07,0.0389645919344,0.0185825687033,19.8944317294,0.0001
385.0,0.00279998005091,1.54330185886e-05,1.38341689069e-06,0.0391371671057,0.0185046800133,19.8942331788,0.0001
386.0,0.00279997981285,1.16104133692e-05,3.95093465268e-06,0.0393096516366,0.0184271433076,19.8940479293,0.0001
387.0,0.00279998549064,1.96476003328e-05,-1.38090390469e-06,0.0394824878807,0.0183499570659,19.8938495786,0.0001
388.0,0.00279998394122,1.3378285093e-05,2.81775168637e-06,0.0396559063149,0.0182731197989,19.8936575517,0.0001
389.0,0.00279998301286,1.78980657995e-05,-1.6741746924e-07,0.0398293899423,0.0181966300076,19.8934620437,0.0001
390.0,0.00279997719705,1.41004356564e-05,2.3900294515e-06,0.0400036194348,0.0181204862192,19.8932624251,0.0001
391.0,0.00279997915698,1.78832931574e-05,-1.00223859978e-07,0.0401779524502,0.0180446869499,19.8930615945,0.0001
392.0,0.00279998100979,1.26513628023e-05,3.40708469273e-06,0.0403530298419,0.0179692307406,19.8928577523,0.0001
393.0,0.00279998967096,1.99012306815e-05,-1.40558733372e-06,0.0405278353974,0.0178941161166,19.8926587739,0.0001
394.0,0.00279998415109,1.43383691335e-05,2.32537484081e-06,0.0407034343697,0.0178193416165,19.8924589043,0.0001
395.0,0.00279998041816,1.90838703699e-05,-8.01090342965e-07,0.040879391341,0.0177449057939,19.892248065,0.0001
396.0,0.00279997899897,1.40758458321e-05,2.55601185751e-06,0.0410558190657,0.0176708072108,19.8920430749,0.0001
397.0,0.0027999878044,1.45877135942e-05,2.23549584663e-06,0.0412322781437,0.01759704442,19.8918415124,0.0001
398.0,0.00279998491175,1.40607851678e-05,2.6098492469e-06,0.0414091232436,0.0175236159697,19.8916386436,0.0001
399.0,0.0027999811693,1.905887336e-05,-6.90908448463e-07,0.0415863973664,0.0174505204423,19.89142719,0.0001
400.0,0.00279997716943,1.4381039461e-05,2.45036952256e-06,0.041763822083,0.0173777564084,19.8912304672,0.0001
401.0,0.00279998214842,1.90061099218e-05,-6.07957911189e-07,0.0419417865162,0.0173053224604,19.8910181576,0.0001
402.0,0.00279998499398,1.63254043488e-05,1.19842544003e-06,0.0421201852617,0.0172332172012,19.8908105279,0.0001
